building_id,floor_id,apartment_id,area_sim,iou,haus,score
1,11271,3f8e94d622a2ff093651d33836ed8c33,0.4247030842186188,0.42450659697704074,2.3893088321545806,0.3396838724782638
1,11271,9b76ffe92e38f1bc9bd4afa5b8572937,0.46070174905687744,0.4607017490568773,1.7354363997210747,0.4232945859841849
1,11271,FLOOR_AVERAGE,0.4427024166377481,0.442604173016959,2.0623726159378277,0.38148922923122436
9,322,5c6f024e9eb0ad75b051df3cdf501f7c,0.6533201233998478,0.5463700271252607,1.8927753998004309,0.5556417212213357
9,322,8aaf42dc1a76b797e4cac85c3b3f51bd,0.637249399596064,0.4111032749534369,3.0471050358668927,0.41934106981980035
9,322,9633cf3604de4ff89a0c5c30e748cc9d,0.6519097249732437,0.5469254706771942,1.8839131868532297,0.5558814201024782
9,322,8bd56900a576fc7a96f8c2dde671de7f,0.6600662268999896,0.4318690999041949,2.789307408205531,0.4536949539047853
9,322,9601f3df0f91bc9e958c30293d44d490,0.6483568463851455,0.5441572151969079,1.9167941162224134,0.551194791487249
9,322,2e6a4f8fcf1a51a586c639135d4fcdf2,0.6318643992525357,0.5605933925944497,1.827888962177623,0.5570076685240533
9,322,FLOOR_AVERAGE,0.6471277867511377,0.5068364134085741,2.22629735152102,0.5154602708432837
15,68,16016faf2cd4546e8acdc63fc12ec226,0.7725306352085708,0.45822998416885335,1.5161663555402136,0.5002715084052936
15,68,31287904c446754f89431eb4618057a5,0.8004207808990468,0.6060113923374575,1.0951867637801116,0.6238600469348903
15,68,8d32560dba17f1ea381faf77ead55bd8,0.8035330356341335,0.47431244164020975,1.5790706946183573,0.5111381909097373
15,68,0748e88731598e64d55bec0b653fe601,0.8065722757721654,0.48295759279825795,1.4469104030956137,0.5325509435951123
15,68,FLOOR_AVERAGE,0.7957641818784791,0.5053778527361946,1.409333554258574,0.5419551724612583
17,75,c05890a75644463f0e470439eca7ad16,0.9354547009282419,0.39453657434698125,1.370223566309187,0.583793923282091
17,75,a66979ee9fea015f1b64293e74f703ae,0.7471542199327921,0.37864175016924684,1.8491223340108744,0.4503183880408156
17,75,FLOOR_AVERAGE,0.841304460430517,0.386589162258114,1.6096729501600309,0.5170561556614532
18,78,51f571039d7f5f887d9f2f781e341e8c,0.4647398978204945,0.4647398978204944,2.8359604915222336,0.4376252980333135
18,78,b00872ddb6e3f54188354643bc93243b,0.34181358319848787,0.34181358319848787,4.227520208538927,0.2734508665587903
18,78,FLOOR_AVERAGE,0.4032767405094912,0.40327674050949114,3.53174035003058,0.3555380822960519
19,81,810ed8b6c7421c59f84c36d2543df91c,0.32222880759856587,0.3222288075985659,4.436345507989357,0.2577830460788527
19,81,46f4a50e5cb98265b555f2ff5663088f,0.45607351033161125,0.45607351033161125,4.087994573130053,0.38056321786242087
